x,y,inside,u,v,p,speed,continuity_abs
9.021479713603819395e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.479058384895324707e-01,4.071471095085144043e-02,-1.391652971506118774e-03,9.487798213958740234e-01,4.147228971123695374e-02
9.069212410501193977e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.478939771652221680e-01,4.022090882062911987e-02,-1.567754894495010376e-03,9.487469196319580078e-01,4.114200919866561890e-02
9.116945107398568560e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.478806853294372559e-01,3.972619026899337769e-02,-1.744303852319717407e-03,9.487127661705017090e-01,4.080846160650253296e-02
9.164677804295943142e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.478664994239807129e-01,3.923097997903823853e-02,-1.921448856592178345e-03,9.486780166625976562e-01,4.047088325023651123e-02
9.212410501193317724e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.478517174720764160e-01,3.873455524444580078e-02,-2.099040895700454712e-03,9.486428499221801758e-01,4.012934118509292603e-02
9.260143198090692307e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.478352665901184082e-01,3.823745995759963989e-02,-2.276901155710220337e-03,9.486061930656433105e-01,3.978375345468521118e-02
9.307875894988066889e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.478183984756469727e-01,3.774031251668930054e-02,-2.455148845911026001e-03,9.485694766044616699e-01,3.943386301398277283e-02
9.355608591885441472e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.477992653846740723e-01,3.724210709333419800e-02,-2.633426338434219360e-03,9.485306739807128906e-01,3.907921910285949707e-02
9.403341288782817164e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.477801918983459473e-01,3.674395382404327393e-02,-2.812001854181289673e-03,9.484921693801879883e-01,3.872193396091461182e-02
9.451073985680191747e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.477606415748596191e-01,3.624527901411056519e-02,-2.990934997797012329e-03,9.484534859657287598e-01,3.835844248533248901e-02
9.498806682577566329e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.477390646934509277e-01,3.574661910533905029e-02,-3.169450908899307251e-03,9.484129548072814941e-01,3.799153864383697510e-02
9.546539379474940912e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.477168917655944824e-01,3.524760901927947998e-02,-3.347817808389663696e-03,9.483721256256103516e-01,3.761965781450271606e-02
9.594272076372315494e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.476947784423828125e-01,3.474894165992736816e-02,-3.526452928781509399e-03,9.483316540718078613e-01,3.724361211061477661e-02
9.642004773269690077e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.476706385612487793e-01,3.425028920173645020e-02,-3.704581409692764282e-03,9.482893347740173340e-01,3.686337918043136597e-02
9.689737470167064659e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.476463198661804199e-01,3.375183045864105225e-02,-3.882531076669692993e-03,9.482471942901611328e-01,3.647825866937637329e-02
9.737470167064439241e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.476212263107299805e-01,3.325357288122177124e-02,-4.060391336679458618e-03,9.482045173645019531e-01,3.608845174312591553e-02
9.785202863961813824e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.475954771041870117e-01,3.275594115257263184e-02,-4.237715154886245728e-03,9.481614232063293457e-01,3.569436445832252502e-02
9.832935560859189517e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.475693702697753906e-01,3.225855529308319092e-02,-4.414830356836318970e-03,9.481183290481567383e-01,3.529588878154754639e-02
9.880668257756564099e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.475418925285339355e-01,3.176165372133255005e-02,-4.591260105371475220e-03,9.480740427970886230e-01,3.489306196570396423e-02
9.928400954653938681e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.475146532058715820e-01,3.126545995473861694e-02,-4.767093807458877563e-03,9.480303525924682617e-01,3.448641672730445862e-02
9.976133651551313264e-01,-1.258992805755395628e-01,1.000000000000000000e+00,9.474870562553405762e-01,3.077000379562377930e-02,-4.942301660776138306e-03,9.479865431785583496e-01,3.407449275255203247e-02
1.002386634844868674e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.474583268165588379e-01,3.027538955211639404e-02,-5.117122083902359009e-03,9.479419589042663574e-01,3.365834802389144897e-02
1.007159904534606243e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.474297165870666504e-01,2.978143841028213501e-02,-5.291108042001724243e-03,9.478976726531982422e-01,3.323839977383613586e-02
1.011933174224343812e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.474003314971923828e-01,2.928848564624786377e-02,-5.464229732751846313e-03,9.478529691696166992e-01,3.281436860561370850e-02
1.016706443914081159e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.473707675933837891e-01,2.879666537046432495e-02,-5.636755377054214478e-03,9.478083252906799316e-01,3.238588199019432068e-02
1.021479713603818729e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.473409056663513184e-01,2.830570936203002930e-02,-5.808357149362564087e-03,9.477636814117431641e-01,3.195399418473243713e-02
1.026252983293556076e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.473103880882263184e-01,2.781620621681213379e-02,-5.978945642709732056e-03,9.477186799049377441e-01,3.151793032884597778e-02
1.031026252983293645e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.472802281379699707e-01,2.732750773429870605e-02,-6.148550659418106079e-03,9.476743340492248535e-01,3.107845969498157501e-02
1.035799522673030992e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.472494125366210938e-01,2.684050053358078003e-02,-6.317142397165298462e-03,9.476296305656433105e-01,3.063544258475303650e-02
1.040572792362768562e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.472189545631408691e-01,2.635443955659866333e-02,-6.484661251306533813e-03,9.475855231285095215e-01,3.018850833177566528e-02
1.045346062052505909e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.471881985664367676e-01,2.586975693702697754e-02,-6.651375442743301392e-03,9.475414156913757324e-01,2.973922528326511383e-02
1.050119331742243478e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.471575617790222168e-01,2.538691461086273193e-02,-6.816510111093521118e-03,9.474977254867553711e-01,2.928555198013782501e-02
1.054892601431981047e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.471266865730285645e-01,2.490515261888504028e-02,-6.980691105127334595e-03,9.474540352821350098e-01,2.882912755012512207e-02
1.059665871121718395e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.470955729484558105e-01,2.442535012960433960e-02,-7.143560796976089478e-03,9.474104642868041992e-01,2.836995944380760193e-02
1.064439140811455964e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.470646977424621582e-01,2.394702285528182983e-02,-7.305178791284561157e-03,9.473673701286315918e-01,2.790796384215354919e-02
1.069212410501193311e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.470341801643371582e-01,2.347055822610855103e-02,-7.465306669473648071e-03,9.473249316215515137e-01,2.744299918413162231e-02
1.073985680190930880e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.470036029815673828e-01,2.299574762582778931e-02,-7.624570280313491821e-03,9.472827911376953125e-01,2.697580307722091675e-02
1.078758949880668228e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.469735026359558105e-01,2.252250164747238159e-02,-7.781717926263809204e-03,9.472412467002868652e-01,2.650674432516098022e-02
1.083532219570405797e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.469429254531860352e-01,2.205123752355575562e-02,-7.937822490930557251e-03,9.471996426582336426e-01,2.603484690189361572e-02
1.088305489260143144e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.469134807586669922e-01,2.158203721046447754e-02,-8.092287927865982056e-03,9.471594095230102539e-01,2.556181326508522034e-02
1.093078758949880713e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.468834996223449707e-01,2.111471444368362427e-02,-8.245263248682022095e-03,9.471189379692077637e-01,2.508632838726043701e-02
1.097852028639618283e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.468539953231811523e-01,2.064937353134155273e-02,-8.396599441766738892e-03,9.470791220664978027e-01,2.460908144712448120e-02
1.102625298329355630e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.468255639076232910e-01,2.018620073795318604e-02,-8.546475321054458618e-03,9.470407366752624512e-01,2.413046732544898987e-02
1.107398568019093199e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.467965960502624512e-01,1.972486823797225952e-02,-8.694712072610855103e-03,9.470020532608032227e-01,2.365090325474739075e-02
1.112171837708830546e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.467690587043762207e-01,1.926589757204055786e-02,-8.841220289468765259e-03,9.469650387763977051e-01,2.316901087760925293e-02
1.116945107398568116e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.467408657073974609e-01,1.880919188261032104e-02,-8.985821157693862915e-03,9.469277262687683105e-01,2.268705889582633972e-02
1.121718377088305463e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.467140436172485352e-01,1.835421472787857056e-02,-9.129140526056289673e-03,9.468919634819030762e-01,2.220461890101432800e-02
1.126491646778043032e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.466871023178100586e-01,1.790188997983932495e-02,-9.270165115594863892e-03,9.468563199043273926e-01,2.172087877988815308e-02
1.131264916467780379e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.466608166694641113e-01,1.745200157165527344e-02,-9.409848600625991821e-03,9.468216896057128906e-01,2.123710513114929199e-02
1.136038186157517949e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.466354250907897949e-01,1.700386404991149902e-02,-9.547505527734756470e-03,9.467881321907043457e-01,2.075403556227684021e-02
1.140811455847255518e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.466105103492736816e-01,1.655875146389007568e-02,-9.683314710855484009e-03,9.467552900314331055e-01,2.026935666799545288e-02
1.145584725536992865e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.465861320495605469e-01,1.611579209566116333e-02,-9.817276149988174438e-03,9.467232823371887207e-01,1.978533342480659485e-02
1.150357995226730434e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.465624094009399414e-01,1.567501574754714966e-02,-9.949091821908950806e-03,9.466921687126159668e-01,1.930138096213340759e-02
1.155131264916467781e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.465394020080566406e-01,1.523684710264205933e-02,-1.007926836609840393e-02,9.466620087623596191e-01,1.881831139326095581e-02
1.159904534606205351e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.465172886848449707e-01,1.480133831501007080e-02,-1.020735874772071838e-02,9.466330409049987793e-01,1.833633705973625183e-02
1.164677804295942698e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.464953541755676270e-01,1.436831057071685791e-02,-1.033386960625648499e-02,9.466044306755065918e-01,1.785439252853393555e-02
1.169451073985680267e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.464752078056335449e-01,1.393789052963256836e-02,-1.045787706971168518e-02,9.465778470039367676e-01,1.737343333661556244e-02
1.174224343675417614e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.464548230171203613e-01,1.350983977317810059e-02,-1.057970896363258362e-02,9.465512633323669434e-01,1.689393259584903717e-02
1.178997613365155184e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.464358687400817871e-01,1.308480650186538696e-02,-1.069981232285499573e-02,9.465262889862060547e-01,1.641583070158958435e-02
1.183770883054892753e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.464172720909118652e-01,1.266200095415115356e-02,-1.081771031022071838e-02,9.465019702911376953e-01,1.593882590532302856e-02
1.188544152744630100e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463996887207031250e-01,1.224203407764434814e-02,-1.093364134430885315e-02,9.464788436889648438e-01,1.546381972730159760e-02
1.193317422434367669e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463829398155212402e-01,1.182470470666885376e-02,-1.104733720421791077e-02,9.464567899703979492e-01,1.499190926551818848e-02
1.198090692124105017e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463673233985900879e-01,1.141018420457839966e-02,-1.115918532013893127e-02,9.464361071586608887e-01,1.452031359076499939e-02
1.202863961813842586e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463527202606201172e-01,1.099846512079238892e-02,-1.126864925026893616e-02,9.464166164398193359e-01,1.405184343457221985e-02
1.207637231503579933e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463393092155456543e-01,1.058936119079589844e-02,-1.137555018067359924e-02,9.463985562324523926e-01,1.358536258339881897e-02
1.212410501193317502e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463257789611816406e-01,1.018318533897399902e-02,-1.148102059960365295e-02,9.463805556297302246e-01,1.312152296304702759e-02
1.217183770883054850e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463139176368713379e-01,9.779408574104309082e-03,-1.158383861184120178e-02,9.463644623756408691e-01,1.266029104590415955e-02
1.221957040572792419e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463031888008117676e-01,9.378865361213684082e-03,-1.168457046151161194e-02,9.463496804237365723e-01,1.220234483480453491e-02
1.226730310262529988e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462929964065551758e-01,8.981302380561828613e-03,-1.178306713700294495e-02,9.463356137275695801e-01,1.174666360020637512e-02
1.231503579952267335e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462839961051940918e-01,8.586190640926361084e-03,-1.187953725457191467e-02,9.463229775428771973e-01,1.129469275474548340e-02
1.236276849642004905e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462761282920837402e-01,8.194036781787872314e-03,-1.197314634919166565e-02,9.463115930557250977e-01,1.084639318287372589e-02
1.241050119331742252e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462689757347106934e-01,7.804639171808958054e-03,-1.206499710679054260e-02,9.463011622428894043e-01,1.040133088827133179e-02
1.245823389021479821e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462632536888122559e-01,7.418602239340543747e-03,-1.215443387627601624e-02,9.462923407554626465e-01,9.959235787391662598e-03
1.250596658711217168e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462587237358093262e-01,7.034636568278074265e-03,-1.224169507622718811e-02,9.462848901748657227e-01,9.521918371319770813e-03
1.255369928400954738e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462548494338989258e-01,6.654493045061826706e-03,-1.232663169503211975e-02,9.462782740592956543e-01,9.087249636650085449e-03
1.260143198090692085e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462524056434631348e-01,6.276815664023160934e-03,-1.240921393036842346e-02,9.462732076644897461e-01,8.657136932015419006e-03
1.264916467780429654e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462509155273437500e-01,5.902148317545652390e-03,-1.248959079384803772e-02,9.462693333625793457e-01,8.231326937675476074e-03
1.269689737470167223e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462506175041198730e-01,5.530610214918851852e-03,-1.256752386689186096e-02,9.462667703628540039e-01,7.809713482856750488e-03
1.274463007159904571e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462510943412780762e-01,5.161769222468137741e-03,-1.264307275414466858e-02,9.462651610374450684e-01,7.392728701233863831e-03
1.279236276849642140e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462531208992004395e-01,4.795982968062162399e-03,-1.271662488579750061e-02,9.462652802467346191e-01,6.980035454034805298e-03
1.284009546539379487e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462560415267944336e-01,4.433303605765104294e-03,-1.278740540146827698e-02,9.462664723396301270e-01,6.572179496288299561e-03
1.288782816229117056e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462602138519287109e-01,4.073269199579954147e-03,-1.285592094063758850e-02,9.462689757347106934e-01,6.168525665998458862e-03
1.293556085918854404e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462651014328002930e-01,3.716572653502225876e-03,-1.292235031723976135e-02,9.462723731994628906e-01,5.770396441221237183e-03
1.298329355608591973e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462714791297912598e-01,3.362826537340879440e-03,-1.298639550805091858e-02,9.462774991989135742e-01,5.376968532800674438e-03
1.303102625298329320e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462791085243225098e-01,3.011725377291440964e-03,-1.304802671074867249e-02,9.462838768959045410e-01,4.988951608538627625e-03
1.307875894988066889e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462878704071044922e-01,2.663999330252408981e-03,-1.310733333230018616e-02,9.462916254997253418e-01,4.605591297149658203e-03
1.312649164677804459e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.462973475456237793e-01,2.319208811968564987e-03,-1.316437497735023499e-02,9.463002085685729980e-01,4.227576777338981628e-03
1.317422434367541806e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463086128234863281e-01,1.977517735213041306e-03,-1.321891322731971741e-02,9.463106989860534668e-01,3.855090588331222534e-03
1.322195704057279375e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463207721710205078e-01,1.638598274439573288e-03,-1.327100768685340881e-02,9.463222026824951172e-01,3.488544374704360962e-03
1.326968973747016722e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463343620300292969e-01,1.302741002291440964e-03,-1.332071796059608459e-02,9.463352560997009277e-01,3.127293661236763000e-03
1.331742243436754292e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463483691215515137e-01,9.702439419925212860e-04,-1.336828246712684631e-02,9.463488459587097168e-01,2.771455794572830200e-03
1.336515513126491639e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463645219802856445e-01,6.403918378055095673e-04,-1.341349259018898010e-02,9.463647603988647461e-01,2.421461045742034912e-03
1.341288782816229208e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463811516761779785e-01,3.137658350169658661e-04,-1.345619931817054749e-02,9.463812112808227539e-01,2.077670767903327942e-03
1.346062052505966555e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.463991522789001465e-01,-9.894836694002151489e-06,-1.349681988358497620e-02,9.463991522789001465e-01,1.738823950290679932e-03
1.350835322195704125e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.464185833930969238e-01,-3.304486162960529327e-04,-1.353490725159645081e-02,9.464186429977416992e-01,1.406930387020111084e-03
1.355608591885441694e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.464380145072937012e-01,-6.482009775936603546e-04,-1.357052102684974670e-02,9.464382529258728027e-01,1.080319285392761230e-03
1.360381861575179041e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.464598894119262695e-01,-9.630625136196613312e-04,-1.360404863953590393e-02,9.464604258537292480e-01,7.611252367496490479e-04
1.365155131264916610e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.464824199676513672e-01,-1.274705398827791214e-03,-1.363507285714149475e-02,9.464832544326782227e-01,4.468318074941635132e-04
1.369928400954653958e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.465063214302062988e-01,-1.583345700055360794e-03,-1.366383209824562073e-02,9.465076327323913574e-01,1.391228288412094116e-04
1.374701670644391527e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.465314745903015137e-01,-1.889110077172517776e-03,-1.369023695588111877e-02,9.465333819389343262e-01,1.624608412384986877e-04
1.379474940334128874e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.465576410293579102e-01,-2.191685605794191360e-03,-1.371449604630470276e-02,9.465602040290832520e-01,4.576332867145538330e-04
1.384248210023866443e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.465845823287963867e-01,-2.491266001015901566e-03,-1.373631134629249573e-02,9.465878605842590332e-01,7.463004440069198608e-04
1.389021479713603791e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.466128945350646973e-01,-2.788007725030183792e-03,-1.375577226281166077e-02,9.466170072555541992e-01,1.028131693601608276e-03
1.393794749403341360e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.466428160667419434e-01,-3.081463743001222610e-03,-1.377278938889503479e-02,9.466478228569030762e-01,1.304179430007934570e-03
1.398568019093078929e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.466732740402221680e-01,-3.372051287442445755e-03,-1.378769055008888245e-02,9.466792941093444824e-01,1.573098823428153992e-03
1.403341288782816276e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.467048645019531250e-01,-3.660113085061311722e-03,-1.380035653710365295e-02,9.467119574546813965e-01,1.835082657635211945e-03
1.408114558472553846e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.467379450798034668e-01,-3.944553900510072708e-03,-1.381069794297218323e-02,9.467461705207824707e-01,2.091354690492153168e-03
1.412887828162291193e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.467720985412597656e-01,-4.226297605782747269e-03,-1.381850615143775940e-02,9.467815160751342773e-01,2.340344712138175964e-03
1.417661097852028762e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.468071460723876953e-01,-4.505329299718141556e-03,-1.382440701127052307e-02,9.468178749084472656e-01,2.583008259534835815e-03
1.422434367541766109e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.468427896499633789e-01,-4.781134892255067825e-03,-1.382798328995704651e-02,9.468548893928527832e-01,2.818558365106582642e-03
1.427207637231503679e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.468806385993957520e-01,-5.054094363003969193e-03,-1.382914558053016663e-02,9.468941688537597656e-01,3.047443926334381104e-03
1.431980906921241026e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.469185471534729004e-01,-5.323909688740968704e-03,-1.382789388298988342e-02,9.469335079193115234e-01,3.269888460636138916e-03
1.436754176610978595e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.469580650329589844e-01,-5.591065157204866409e-03,-1.382488384842872620e-02,9.469745755195617676e-01,3.485236316919326782e-03
1.441527446300716164e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.469988942146301270e-01,-5.855083931237459183e-03,-1.381937041878700256e-02,9.470169544219970703e-01,3.694109618663787842e-03
1.446300715990453511e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.470400810241699219e-01,-6.116308737546205521e-03,-1.381168141961097717e-02,9.470598697662353516e-01,3.896077163517475128e-03
1.451073985680191081e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.470827579498291016e-01,-6.374665070325136185e-03,-1.380178704857826233e-02,9.471042156219482422e-01,4.090236499905586243e-03
1.455847255369928428e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.471265077590942383e-01,-6.629966665059328079e-03,-1.378959789872169495e-02,9.471496939659118652e-01,4.278454929590225220e-03
1.460620525059665997e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.471711516380310059e-01,-6.882429588586091995e-03,-1.377562060952186584e-02,9.471961259841918945e-01,4.459442570805549622e-03
1.465393794749403344e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.472175836563110352e-01,-7.132336962968111038e-03,-1.375908032059669495e-02,9.472444057464599609e-01,4.633101634681224823e-03
1.470167064439140914e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.472641348838806152e-01,-7.379077840596437454e-03,-1.374045386910438538e-02,9.472929239273071289e-01,4.801513627171516418e-03
1.474940334128878261e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.473117589950561523e-01,-7.623173762112855911e-03,-1.371965184807777405e-02,9.473423957824707031e-01,4.961252212524414062e-03
1.479713603818615830e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.473605155944824219e-01,-7.864512503147125244e-03,-1.369697228074073792e-02,9.473931789398193359e-01,5.115149542689323425e-03
1.484486873508353399e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.474102258682250977e-01,-8.102796971797943115e-03,-1.367211714386940002e-02,9.474448561668395996e-01,5.261243321001529694e-03
1.489260143198090747e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.474608302116394043e-01,-8.338116109371185303e-03,-1.364490762352943420e-02,9.474974870681762695e-01,5.401082336902618408e-03
1.494033412887828316e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.475127458572387695e-01,-8.570678532123565674e-03,-1.361549273133277893e-02,9.475514888763427734e-01,5.533408373594284058e-03
1.498806682577565663e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.475651979446411133e-01,-8.800767362117767334e-03,-1.358446851372718811e-02,9.476060271263122559e-01,5.659276619553565979e-03
1.503579952267303232e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.476191997528076172e-01,-9.027786552906036377e-03,-1.355085149407386780e-02,9.476621747016906738e-01,5.778013728559017181e-03
1.508353221957040580e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.476738572120666504e-01,-9.252108633518218994e-03,-1.351550593972206116e-02,9.477189779281616211e-01,5.889962427318096161e-03
1.513126491646778149e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.477291703224182129e-01,-9.474009275436401367e-03,-1.347801461815834045e-02,9.477764964103698730e-01,5.994438193738460541e-03
1.517899761336515496e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.477857351303100586e-01,-9.692803025245666504e-03,-1.343852654099464417e-02,9.478352665901184082e-01,6.092673167586326599e-03
1.522673031026253065e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.478433132171630859e-01,-9.908720850944519043e-03,-1.339722052216529846e-02,9.478951096534729004e-01,6.183914840221405029e-03
1.527446300715990635e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.479007720947265625e-01,-1.012209802865982056e-02,-1.335382834076881409e-02,9.479548335075378418e-01,6.268280558288097382e-03
1.532219570405727982e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.479603171348571777e-01,-1.033280044794082642e-02,-1.330802217125892639e-02,9.480166435241699219e-01,6.345969624817371368e-03
1.536992840095465551e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.480203986167907715e-01,-1.054086536169052124e-02,-1.326030865311622620e-02,9.480789899826049805e-01,6.416602991521358490e-03
1.541766109785202898e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.480813145637512207e-01,-1.074608415365219116e-02,-1.321080699563026428e-02,9.481422305107116699e-01,6.480230949819087982e-03
1.546539379474940468e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.481431841850280762e-01,-1.094881445169448853e-02,-1.315972581505775452e-02,9.482063651084899902e-01,6.537509150803089142e-03
1.551312649164677815e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.482058882713317871e-01,-1.114838570356369019e-02,-1.310634985566139221e-02,9.482713937759399414e-01,6.587388925254344940e-03
1.556085918854415384e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.482693076133728027e-01,-1.134599745273590088e-02,-1.305100694298744202e-02,9.483371973037719727e-01,6.631158292293548584e-03
1.560859188544152731e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.483333826065063477e-01,-1.154091209173202515e-02,-1.299384608864784241e-02,9.484035968780517578e-01,6.667918059974908829e-03
1.565632458233890301e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.483988285064697266e-01,-1.173280179500579834e-02,-1.293462887406349182e-02,9.484714269638061523e-01,6.697773933410644531e-03
1.570405727923627648e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.484646916389465332e-01,-1.192239671945571899e-02,-1.287395134568214417e-02,9.485396146774291992e-01,6.721181329339742661e-03
1.575178997613365217e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.485311508178710938e-01,-1.210926473140716553e-02,-1.281100884079933167e-02,9.486084580421447754e-01,6.738196592777967453e-03
